idTransaccion,cuentaOrigen,cliente,tipo,monto,fecha,hora,estado
TX-000289,005-689318,Fernando Diaz,Deposito,2067.72,2026-08-28,02:31:33,Anulada
TX-000290,004-354235,Ana Torres,Retiro,9572.79,2026-01-21,09:15:09,Aprobada
TX-000291,007-446337,Fernando Diaz,PagoServicio,1517.17,2026-10-27,08:03:37,Rechazada
TX-000292,001-677086,Elena Vargas,Retiro,6109.54,2026-12-30,03:07:50,Observada
TX-000293,008-782139,Carlos Perez,Deposito,4824.30,2026-09-08,20:12:17,Aprobada
TX-000294,002-783984,Diego Flores,Retiro,8031.93,2026-10-08,19:56:42,Aprobada
TX-000295,003-538184,Elena Vargas,Retiro,14009.50,2026-01-15,02:42:42,Observada
TX-000296,008-295361,Elena Vargas,Deposito,13152.38,2026-01-04,14:22:34,Pendiente
TX-000297,002-451317,Lucia Vega,PagoServicio,14836.60,2026-07-30,23:55:39,Anulada
TX-000298,008-240718,Miguel Castro,PagoServicio,4099.83,2026-11-11,02:41:30,Aprobada
TX-000299,006-270387,Fernando Diaz,PagoServicio,9727.80,2026-10-07,01:49:13,Rechazada
TX-000300,001-872399,Pedro Castillo,Deposito,8521.04,2026-10-22,02:23:12,Rechazada
TX-000301,003-740632,Miguel Castro,PagoServicio,12406.58,2026-07-20,02:45:49,Pendiente
TX-000302,002-520304,Camila Ruiz,Transferencia,2779.87,2026-02-24,14:35:51,Observada
TX-000303,006-360096,Ana Torres,Deposito,5759.78,2026-06-23,11:52:36,Pendiente
TX-000304,006-416613,Diego Flores,Transferencia,3930.68,2026-05-20,15:16:06,Rechazada
TX-000305,001-800224,Luis Ramos,PagoServicio,4609.03,2026-06-07,10:45:24,Anulada
TX-000306,005-823821,Luis Ramos,Deposito,5519.48,2026-03-27,18:27:50,Rechazada
TX-000307,003-601410,Maria Soto,PagoServicio,11218.55,2026-08-24,05:53:46,Pendiente
TX-000308,007-836038,Valeria Leon,PagoServicio,11362.68,2026-11-08,11:08:06,Rechazada
TX-000309,004-813390,Rosa Herrera,Transferencia,7887.34,2026-07-25,02:55:49,Pendiente
TX-000310,002-691573,Luis Ramos,Transferencia,12433.32,2026-12-17,15:31:39,Anulada
TX-000311,004-700521,Valeria Leon,Retiro,2476.41,2026-11-28,20:23:12,Anulada
TX-000312,008-221886,Camila Ruiz,Retiro,10756.60,2026-07-09,20:12:24,Aprobada
TX-000313,009-567122,Rosa Herrera,Transferencia,6806.95,2026-07-19,07:48:59,Observada
TX-000314,008-691303,Ana Torres,PagoServicio,10094.79,2026-04-30,16:20:54,Aprobada
TX-000315,007-366817,Miguel Castro,Transferencia,11189.61,2026-08-13,14:15:06,Aprobada
TX-000316,001-544278,Pedro Castillo,Transferencia,8122.04,2026-01-24,09:37:23,Aprobada
TX-000317,008-133276,Lucia Vega,PagoServicio,2707.92,2026-02-22,14:17:18,Observada
TX-000318,006-501058,Jorge Medina,PagoServicio,5640.93,2026-09-23,03:30:29,Anulada
TX-000319,003-785280,Miguel Castro,Deposito,1788.31,2026-07-28,15:36:43,Observada
TX-000320,009-233533,Fernando Diaz,Retiro,12523.98,2026-10-21,16:06:10,Aprobada
TX-000321,005-585494,Camila Ruiz,PagoServicio,7983.68,2026-11-16,18:16:31,Rechazada
TX-000322,004-583000,Pedro Castillo,Retiro,4141.99,2026-12-31,01:17:52,Aprobada
TX-000323,001-948799,Camila Ruiz,PagoServicio,9227.70,2026-12-30,14:22:11,Aprobada
TX-000324,004-316092,Luis Ramos,Transferencia,8913.22,2026-06-23,09:07:56,Anulada
TX-000325,001-356622,Fernando Diaz,Transferencia,6039.96,2026-04-02,00:12:01,Anulada
TX-000326,004-891030,Miguel Castro,Transferencia,2110.63,2026-04-23,08:07:50,Rechazada
TX-000327,006-705526,Diego Flores,Deposito,3561.19,2026-12-07,07:19:10,Rechazada
TX-000328,009-331780,Sofia Rojas,Deposito,4134.56,2026-08-05,04:59:20,Anulada
TX-000329,003-756401,Camila Ruiz,PagoServicio,8342.20,2026-01-19,04:59:29,Pendiente
TX-000330,007-923975,Valeria Leon,Deposito,10447.66,2026-06-08,13:15:04,Rechazada
TX-000331,005-494747,Maria Soto,PagoServicio,3622.11,2026-03-29,12:21:48,Pendiente
TX-000332,003-944917,Jorge Medina,Transferencia,8440.17,2026-06-11,18:08:04,Anulada
TX-000333,009-240606,Sofia Rojas,Retiro,3832.38,2026-05-09,06:16:27,Aprobada
TX-000334,008-988283,Pedro Castillo,Transferencia,8039.18,2026-11-19,02:37:36,Rechazada
TX-000335,001-381502,Sofia Rojas,Transferencia,13105.57,2026-03-15,01:48:32,Anulada
TX-000336,009-327558,Jorge Medina,Retiro,13043.41,2026-05-10,07:27:08,Pendiente
TX-000337,001-322096,Elena Vargas,Retiro,14431.54,2026-02-15,13:27:58,Observada
TX-000338,004-829417,Diego Flores,Retiro,5955.51,2026-04-03,22:43:34,Anulada
TX-000339,006-913185,Lucia Vega,PagoServicio,6999.09,2026-09-09,22:31:16,Pendiente
TX-000340,005-374267,Pedro Castillo,PagoServicio,6995.40,2026-11-08,18:47:35,Observada
TX-000341,006-312994,Pedro Castillo,Deposito,6214.81,2026-08-07,11:06:37,Rechazada
TX-000342,003-117007,Lucia Vega,PagoServicio,4434.93,2026-03-18,04:38:23,Pendiente
TX-000343,004-498290,Diego Flores,Retiro,7494.53,2026-09-12,05:23:18,Pendiente
TX-000344,005-900441,Miguel Castro,PagoServicio,14497.96,2026-09-07,05:01:32,Observada
TX-000345,008-276405,Fernando Diaz,Deposito,2547.29,2026-10-07,17:48:31,Anulada
TX-000346,008-292988,Elena Vargas,Transferencia,7863.93,2026-11-22,20:41:06,Aprobada
TX-000347,001-901467,Ana Torres,PagoServicio,2071.00,2026-09-02,22:33:55,Rechazada
TX-000348,002-841521,Maria Soto,Transferencia,3288.61,2026-06-27,02:19:05,Pendiente
TX-000349,001-747847,Camila Ruiz,PagoServicio,9892.67,2026-01-07,02:37:50,Aprobada
TX-000350,009-678440,Sofia Rojas,Transferencia,260.72,2026-10-08,11:19:26,Pendiente
TX-000351,009-400614,Ana Torres,PagoServicio,12094.45,2026-12-20,07:42:08,Rechazada
TX-000352,002-200992,Valeria Leon,Retiro,3622.12,2026-08-29,16:46:34,Anulada
TX-000353,005-954814,Pedro Castillo,Deposito,11926.10,2026-01-31,16:30:45,Pendiente
TX-000354,007-581294,Diego Flores,Retiro,14853.59,2026-03-29,17:08:31,Pendiente
TX-000355,002-785491,Miguel Castro,Transferencia,1411.57,2026-05-28,06:59:48,Observada
TX-000356,009-599127,Ana Torres,Transferencia,10545.65,2026-02-02,02:41:25,Observada
TX-000357,007-776234,Rosa Herrera,Deposito,8492.19,2026-11-30,04:46:10,Aprobada
TX-000358,009-144618,Carlos Perez,Retiro,13520.08,2026-09-26,20:35:20,Anulada
TX-000359,008-384263,Ana Torres,Transferencia,10269.59,2026-04-19,21:15:57,Anulada
TX-000360,001-288066,Elena Vargas,Deposito,244.71,2026-03-22,10:51:12,Anulada
TX-000361,003-888795,Miguel Castro,PagoServicio,13933.84,2026-04-27,05:27:46,Rechazada
TX-000362,004-694223,Miguel Castro,PagoServicio,10158.75,2026-07-29,22:24:25,Pendiente
TX-000363,007-892313,Fernando Diaz,Retiro,11859.57,2026-09-25,16:50:23,Aprobada
TX-000364,009-881667,Pedro Castillo,Transferencia,1474.31,2026-04-01,03:44:20,Aprobada
TX-000365,006-734565,Rosa Herrera,PagoServicio,14534.12,2026-05-07,18:03:03,Aprobada
TX-000366,005-921609,Jorge Medina,PagoServicio,3429.79,2026-08-03,18:41:06,Observada
TX-000367,007-294760,Camila Ruiz,PagoServicio,1294.55,2026-08-29,05:55:04,Pendiente
TX-000368,004-847748,Luis Ramos,Transferencia,4026.90,2026-05-28,13:51:23,Rechazada
TX-000369,007-432061,Pedro Castillo,Transferencia,1381.89,2026-04-30,17:15:39,Observada
TX-000370,006-898329,Lucia Vega,Transferencia,1996.28,2026-03-14,18:37:04,Observada
TX-000371,008-684041,Valeria Leon,PagoServicio,1558.36,2026-02-04,19:18:29,Pendiente
TX-000372,009-197584,Diego Flores,Deposito,12957.14,2026-01-05,19:01:22,Pendiente
TX-000373,007-506637,Rosa Herrera,Transferencia,10875.41,2026-08-06,07:15:30,Rechazada
TX-000374,009-277820,Camila Ruiz,PagoServicio,2550.83,2026-04-15,10:30:23,Pendiente
TX-000375,005-617077,Maria Soto,Transferencia,2516.44,2026-04-18,04:09:03,Observada
TX-000376,005-607753,Rosa Herrera,Transferencia,5423.26,2026-04-06,18:23:09,Observada
TX-000377,004-580102,Luis Ramos,Retiro,4576.82,2026-06-03,16:06:59,Pendiente
TX-000378,007-943135,Miguel Castro,Deposito,6608.94,2026-06-17,05:38:02,Anulada
TX-000379,003-415029,Pedro Castillo,Retiro,7190.36,2026-03-10,23:41:57,Observada
TX-000380,006-405605,Fernando Diaz,PagoServicio,14516.77,2026-10-31,16:31:45,Rechazada
TX-000381,006-494322,Lucia Vega,PagoServicio,5481.58,2026-12-28,23:29:43,Anulada
TX-000382,004-720995,Valeria Leon,Retiro,10228.87,2026-08-02,15:17:44,Aprobada
TX-000383,008-842776,Carlos Perez,PagoServicio,11967.31,2026-11-19,20:06:28,Aprobada
TX-000384,007-805668,Jorge Medina,Retiro,9503.71,2026-04-04,23:48:02,Pendiente
TX-000385,003-849979,Sofia Rojas,PagoServicio,1118.74,2026-08-21,05:08:50,Observada
TX-000386,007-660324,Valeria Leon,PagoServicio,8159.24,2026-11-04,02:03:11,Pendiente
TX-000387,009-722665,Camila Ruiz,Transferencia,1649.45,2026-04-07,09:40:49,Pendiente
TX-000388,003-778428,Diego Flores,Transferencia,8452.67,2026-09-08,12:07:35,Observada
TX-000389,006-934908,Sofia Rojas,Transferencia,168.11,2026-04-11,11:36:59,Rechazada
TX-000390,009-883132,Valeria Leon,Retiro,6692.22,2026-06-01,21:38:04,Observada
TX-000391,009-258067,Pedro Castillo,Transferencia,7246.74,2026-04-25,17:37:40,Observada
TX-000392,002-221707,Miguel Castro,Retiro,5231.45,2026-05-14,05:36:47,Observada
TX-000393,004-646428,Jorge Medina,Deposito,7147.68,2026-06-20,04:00:09,Observada
TX-000394,006-170437,Lucia Vega,Transferencia,12154.69,2026-02-14,16:40:20,Aprobada
TX-000395,006-779445,Luis Ramos,Retiro,13949.54,2026-10-15,13:51:44,Rechazada
TX-000396,009-282927,Valeria Leon,Retiro,4971.53,2026-06-15,14:03:02,Observada
TX-000397,004-936507,Sofia Rojas,Retiro,2803.94,2026-09-13,06:33:13,Observada
TX-000398,007-130610,Fernando Diaz,Retiro,6749.13,2026-06-16,19:43:21,Observada
TX-000399,001-838968,Carlos Perez,Retiro,4182.39,2026-10-01,07:30:58,Aprobada
TX-000400,002-938338,Miguel Castro,Retiro,5493.24,2026-03-18,12:51:55,Observada
TX-000401,002-375097,Camila Ruiz,PagoServicio,7920.45,2026-09-06,04:55:25,Pendiente
TX-000402,007-741003,Sofia Rojas,Transferencia,5225.39,2026-11-25,08:47:49,Observada
TX-000403,003-953266,Camila Ruiz,Deposito,13781.05,2026-08-18,04:46:04,Aprobada
TX-000404,003-428399,Luis Ramos,Retiro,4587.65,2026-03-13,02:05:54,Pendiente
TX-000405,003-635638,Sofia Rojas,PagoServicio,8950.42,2026-08-12,05:34:50,Observada
TX-000406,007-294776,Jorge Medina,Retiro,8328.14,2026-07-10,03:47:40,Pendiente
TX-000407,003-296187,Pedro Castillo,PagoServicio,9294.96,2026-12-03,03:15:06,Pendiente
TX-000408,001-608149,Maria Soto,Retiro,12230.09,2026-08-07,02:19:27,Anulada
TX-000409,008-529008,Camila Ruiz,PagoServicio,6240.30,2026-11-23,04:21:32,Observada
TX-000410,008-275377,Luis Ramos,Transferencia,11940.25,2026-03-27,15:29:02,Pendiente
TX-000411,001-388204,Carlos Perez,Deposito,2531.45,2026-06-27,14:32:39,Anulada
TX-000412,008-676429,Valeria Leon,Transferencia,8594.98,2026-04-15,00:54:20,Anulada
TX-000413,006-668373,Miguel Castro,Transferencia,11402.46,2026-06-21,09:50:04,Anulada
TX-000414,004-545807,Luis Ramos,Retiro,4472.66,2026-01-13,12:24:32,Observada
TX-000415,005-465509,Miguel Castro,Transferencia,6591.66,2026-02-15,14:07:01,Rechazada
TX-000416,004-950083,Fernando Diaz,Deposito,12917.12,2026-08-26,00:03:08,Observada
TX-000417,003-746081,Maria Soto,Retiro,12204.81,2026-11-09,19:14:58,Aprobada
TX-000418,006-658136,Lucia Vega,Retiro,4861.57,2026-10-01,10:15:24,Pendiente
TX-000419,005-700556,Lucia Vega,Transferencia,2042.48,2026-10-19,07:23:02,Observada
TX-000420,001-390794,Miguel Castro,Retiro,10524.38,2026-02-21,12:46:06,Rechazada
TX-000421,003-845951,Pedro Castillo,Retiro,11424.49,2026-09-20,14:57:46,Observada
TX-000422,008-249077,Diego Flores,Deposito,9420.91,2026-05-26,16:51:34,Observada
TX-000423,002-764406,Rosa Herrera,Transferencia,6048.73,2026-10-19,04:39:53,Pendiente
TX-000424,006-576782,Jorge Medina,Deposito,8733.51,2026-12-04,10:48:26,Aprobada
TX-000425,008-765678,Camila Ruiz,Deposito,12753.09,2026-11-06,00:15:20,Anulada
TX-000426,007-328411,Sofia Rojas,Retiro,7425.78,2026-05-06,09:19:16,Pendiente
TX-000427,006-673896,Diego Flores,Retiro,8496.47,2026-07-08,11:40:37,Pendiente
TX-000428,001-148174,Luis Ramos,PagoServicio,254.06,2026-12-27,22:56:32,Rechazada
TX-000429,008-578693,Ana Torres,PagoServicio,3042.75,2026-09-25,10:08:29,Rechazada
TX-000430,005-266699,Miguel Castro,Deposito,1409.17,2026-05-20,23:30:04,Pendiente
TX-000431,002-489906,Camila Ruiz,Retiro,786.29,2026-08-31,23:03:16,Pendiente
TX-000432,004-550081,Camila Ruiz,Transferencia,10558.43,2026-01-01,10:07:30,Rechazada
TX-000433,008-181724,Maria Soto,Retiro,7796.47,2026-06-22,20:19:26,Aprobada
TX-000434,001-829386,Pedro Castillo,Transferencia,14822.44,2026-06-14,00:15:04,Rechazada
TX-000435,008-174268,Carlos Perez,PagoServicio,1349.07,2026-11-10,00:03:43,Aprobada
TX-000436,002-428572,Pedro Castillo,Deposito,2065.57,2026-10-28,09:10:27,Rechazada
TX-000437,003-171734,Valeria Leon,Transferencia,9158.69,2026-03-05,17:40:37,Observada
TX-000438,006-857524,Carlos Perez,Retiro,13799.21,2026-08-28,06:14:40,Observada
TX-000439,004-190898,Elena Vargas,Transferencia,2108.80,2026-02-17,19:54:30,Anulada
TX-000440,007-468611,Sofia Rojas,Deposito,11868.24,2026-04-07,05:32:11,Pendiente
TX-000441,002-360221,Valeria Leon,Deposito,11686.76,2026-09-26,03:42:12,Aprobada
TX-000442,005-315425,Valeria Leon,Retiro,11220.18,2026-04-25,18:39:05,Aprobada
TX-000443,004-618927,Sofia Rojas,Transferencia,3623.82,2026-09-05,19:21:30,Anulada
TX-000444,002-653948,Elena Vargas,Transferencia,14803.37,2026-12-29,16:48:22,Pendiente
TX-000445,003-505629,Miguel Castro,PagoServicio,5487.53,2026-09-23,05:28:52,Rechazada
TX-000446,008-907788,Luis Ramos,Transferencia,8814.58,2026-01-06,08:33:50,Pendiente
TX-000447,004-141761,Elena Vargas,Transferencia,14230.71,2026-06-04,13:23:45,Anulada
TX-000448,005-759104,Fernando Diaz,PagoServicio,6359.39,2026-06-06,05:29:50,Aprobada
TX-000449,009-663772,Diego Flores,Retiro,4169.24,2026-05-01,08:32:29,Aprobada
TX-000450,009-313068,Rosa Herrera,Retiro,8050.49,2026-06-01,17:52:53,Anulada
TX-000451,002-425236,Fernando Diaz,PagoServicio,10952.08,2026-11-25,17:39:16,Rechazada
TX-000452,001-356355,Luis Ramos,PagoServicio,1748.64,2026-08-26,19:01:11,Anulada
TX-000453,001-424314,Camila Ruiz,Retiro,1800.45,2026-10-02,22:06:42,Rechazada
TX-000454,001-271790,Jorge Medina,Deposito,7849.85,2026-11-01,01:58:07,Pendiente
TX-000455,003-489933,Maria Soto,Deposito,10996.71,2026-02-15,20:22:06,Aprobada
TX-000456,006-946313,Sofia Rojas,Deposito,7862.57,2026-04-13,02:52:06,Anulada
TX-000457,002-620248,Jorge Medina,Deposito,841.03,2026-11-30,17:48:49,Anulada
TX-000458,003-485548,Maria Soto,Deposito,11602.20,2026-12-14,07:11:08,Anulada
TX-000459,002-339499,Fernando Diaz,Transferencia,670.13,2026-12-02,03:04:35,Aprobada
TX-000460,004-148215,Jorge Medina,Deposito,5750.86,2026-02-28,06:53:25,Rechazada
TX-000461,001-679720,Rosa Herrera,PagoServicio,3375.48,2026-04-07,09:58:50,Observada
TX-000462,006-384434,Miguel Castro,Transferencia,8577.32,2026-02-16,08:53:50,Anulada
TX-000463,001-288056,Carlos Perez,Transferencia,14311.65,2026-01-27,18:26:27,Observada
TX-000464,005-911102,Miguel Castro,Deposito,4916.24,2026-08-03,19:11:07,Observada
TX-000465,001-486839,Carlos Perez,Deposito,8461.46,2026-04-29,00:38:24,Anulada
TX-000466,004-586462,Pedro Castillo,PagoServicio,14966.83,2026-10-29,07:46:52,Rechazada
TX-000467,009-897423,Rosa Herrera,Retiro,2266.99,2026-12-29,02:34:29,Observada
TX-000468,001-344315,Valeria Leon,Deposito,9542.77,2026-09-27,07:31:23,Aprobada
TX-000469,006-101533,Rosa Herrera,PagoServicio,12736.60,2026-10-10,10:08:07,Pendiente
TX-000470,002-315161,Valeria Leon,Retiro,6303.04,2026-01-24,06:15:45,Rechazada
TX-000471,005-197545,Ana Torres,Retiro,13460.34,2026-07-21,20:30:25,Observada
TX-000472,006-580728,Fernando Diaz,Transferencia,8715.75,2026-07-16,06:55:41,Rechazada
TX-000473,007-178465,Diego Flores,Transferencia,6530.39,2026-02-20,18:17:22,Rechazada
TX-000474,005-373668,Miguel Castro,Deposito,13891.37,2026-06-02,14:35:03,Pendiente
TX-000475,006-574751,Lucia Vega,Retiro,1129.56,2026-03-20,17:25:07,Rechazada
TX-000476,002-262959,Luis Ramos,Retiro,6749.01,2026-05-02,23:00:08,Observada
TX-000477,002-661957,Pedro Castillo,Retiro,6784.24,2026-06-29,22:42:11,Pendiente
TX-000478,002-194813,Maria Soto,Deposito,12397.54,2026-09-28,15:22:24,Anulada
TX-000479,001-325465,Miguel Castro,Deposito,2233.37,2026-10-04,04:28:02,Rechazada
TX-000480,006-515492,Valeria Leon,Transferencia,10160.98,2026-04-12,00:55:48,Rechazada
TX-000481,001-524035,Miguel Castro,PagoServicio,8343.75,2026-08-02,15:29:54,Rechazada
TX-000482,002-584487,Luis Ramos,Retiro,1830.58,2026-01-24,22:47:54,Rechazada
TX-000483,003-307757,Miguel Castro,PagoServicio,5589.87,2026-09-02,18:47:56,Aprobada
TX-000484,005-952227,Luis Ramos,Transferencia,14957.45,2026-03-18,19:10:00,Observada
TX-000485,003-196446,Elena Vargas,Deposito,1846.69,2026-06-29,00:47:02,Aprobada
TX-000486,003-701761,Sofia Rojas,PagoServicio,7446.93,2026-05-29,15:17:48,Observada
TX-000487,003-471136,Carlos Perez,Retiro,4131.98,2026-06-23,05:07:40,Rechazada
TX-000488,001-743937,Diego Flores,Retiro,9712.70,2026-07-13,18:00:24,Observada
TX-000489,009-602300,Ana Torres,Transferencia,4203.84,2026-02-23,07:07:56,Observada
TX-000490,004-773870,Elena Vargas,Retiro,9465.01,2026-11-08,12:44:54,Anulada
TX-000491,001-501078,Rosa Herrera,Deposito,7200.47,2026-10-31,11:30:11,Observada
TX-000492,006-693128,Valeria Leon,Deposito,5831.84,2026-03-11,20:00:19,Aprobada
TX-000493,006-726121,Carlos Perez,Transferencia,13437.51,2026-10-30,08:30:09,Pendiente
TX-000494,001-947935,Jorge Medina,Deposito,11504.96,2026-04-01,09:30:00,Rechazada
TX-000495,002-359896,Camila Ruiz,Retiro,4005.24,2026-11-14,00:19:44,Aprobada
TX-000496,004-703656,Miguel Castro,PagoServicio,5328.52,2026-11-22,22:07:05,Rechazada
TX-000497,003-348041,Diego Flores,Deposito,12095.09,2026-09-28,22:21:03,Pendiente
TX-000498,001-837623,Fernando Diaz,Deposito,14213.91,2026-08-07,21:11:35,Rechazada
TX-000499,004-977340,Rosa Herrera,PagoServicio,8136.45,2026-03-10,04:18:27,Observada
TX-000500,001-194641,Ana Torres,Retiro,9028.93,2026-01-08,17:44:32,Anulada
TX-000501,008-100716,Pedro Castillo,Retiro,12098.62,2026-05-13,08:06:16,Rechazada
TX-000502,006-162448,Ana Torres,Retiro,8803.27,2026-12-23,05:08:55,Rechazada
TX-000503,002-987599,Valeria Leon,Deposito,14408.78,2026-05-26,02:07:06,Observada
TX-000504,002-452909,Lucia Vega,Deposito,2055.41,2026-03-03,04:02:33,Observada
TX-000505,008-780714,Pedro Castillo,Retiro,10610.67,2026-08-07,06:00:29,Anulada
TX-000506,006-334081,Camila Ruiz,Retiro,5681.98,2026-10-13,01:19:44,Pendiente
TX-000507,003-286340,Fernando Diaz,Transferencia,14232.33,2026-08-11,11:12:26,Observada
TX-000508,001-290926,Diego Flores,Deposito,13816.36,2026-08-26,10:29:07,Rechazada
TX-000509,002-620287,Maria Soto,Deposito,11182.70,2026-04-03,10:16:58,Pendiente
TX-000510,006-276042,Camila Ruiz,Transferencia,12326.71,2026-09-18,05:04:53,Pendiente
TX-000511,008-111949,Lucia Vega,Retiro,3750.62,2026-01-27,07:53:35,Pendiente
TX-000512,005-925250,Luis Ramos,Transferencia,731.73,2026-06-20,04:30:27,Observada
TX-000513,003-534130,Jorge Medina,PagoServicio,5274.96,2026-05-26,18:29:34,Aprobada
TX-000514,008-927043,Miguel Castro,Retiro,2448.22,2026-01-29,15:01:16,Aprobada
TX-000515,005-121053,Pedro Castillo,Deposito,14275.42,2026-01-29,19:35:52,Pendiente
TX-000516,003-493696,Maria Soto,Transferencia,8210.22,2026-12-15,19:07:26,Aprobada
TX-000517,006-722886,Diego Flores,PagoServicio,10570.52,2026-06-17,12:13:29,Rechazada
TX-000518,007-264735,Ana Torres,Transferencia,4973.11,2026-03-15,18:46:53,Observada
TX-000519,009-857111,Elena Vargas,Deposito,9912.36,2026-04-26,11:58:29,Rechazada
TX-000520,002-152046,Sofia Rojas,PagoServicio,2312.31,2026-05-21,03:10:09,Aprobada
TX-000521,007-191884,Lucia Vega,PagoServicio,3003.13,2026-01-10,23:52:26,Rechazada
TX-000522,003-769191,Lucia Vega,Transferencia,7108.82,2026-02-14,20:37:16,Pendiente
TX-000523,007-593821,Jorge Medina,Deposito,1376.14,2026-07-31,07:37:19,Observada
TX-000524,003-489043,Elena Vargas,PagoServicio,5547.33,2026-06-23,02:55:36,Aprobada
TX-000525,005-561101,Jorge Medina,Deposito,3401.37,2026-04-15,07:10:45,Anulada
TX-000526,001-258471,Rosa Herrera,Transferencia,1294.75,2026-05-14,12:22:04,Anulada
TX-000527,007-893202,Diego Flores,Retiro,8308.49,2026-11-23,12:47:51,Observada
TX-000528,009-538967,Valeria Leon,PagoServicio,8594.99,2026-04-02,12:20:34,Observada
TX-000529,005-182790,Sofia Rojas,Transferencia,7536.50,2026-12-16,16:50:58,Anulada
TX-000530,003-226124,Rosa Herrera,PagoServicio,2601.46,2026-03-06,22:05:19,Rechazada
TX-000531,004-232315,Ana Torres,PagoServicio,1184.74,2026-09-23,07:11:27,Observada
TX-000532,004-962520,Camila Ruiz,Retiro,12513.28,2026-04-11,03:40:30,Pendiente
TX-000533,002-191254,Sofia Rojas,PagoServicio,8285.29,2026-11-29,16:18:57,Pendiente
TX-000534,009-580412,Elena Vargas,Transferencia,11800.39,2026-08-30,23:19:14,Anulada
TX-000535,009-919656,Sofia Rojas,Transferencia,6222.49,2026-02-27,13:19:18,Anulada
TX-000536,002-210766,Diego Flores,Transferencia,11788.33,2026-12-03,21:27:19,Anulada
TX-000537,006-530849,Lucia Vega,PagoServicio,9825.27,2026-08-11,03:38:34,Anulada
TX-000538,008-139285,Maria Soto,Deposito,6050.58,2026-08-29,02:27:22,Anulada
TX-000539,007-140666,Sofia Rojas,Deposito,10360.80,2026-01-20,03:25:30,Observada
TX-000540,005-490532,Ana Torres,Deposito,12262.62,2026-04-28,16:40:36,Pendiente
TX-000541,005-983788,Jorge Medina,Transferencia,14587.72,2026-03-30,12:43:01,Rechazada
TX-000542,005-879850,Jorge Medina,Deposito,4048.61,2026-06-11,20:36:12,Anulada
TX-000543,002-297064,Jorge Medina,Retiro,13702.36,2026-06-08,03:06:10,Observada
TX-000544,009-492073,Miguel Castro,Transferencia,7733.89,2026-03-03,17:43:50,Aprobada
TX-000545,005-844037,Valeria Leon,PagoServicio,2043.39,2026-11-27,14:38:51,Anulada
TX-000546,001-282176,Carlos Perez,Retiro,12556.28,2026-04-07,21:25:04,Aprobada
TX-000547,008-153015,Elena Vargas,Deposito,10572.46,2026-04-17,09:39:19,Pendiente
TX-000548,008-629663,Sofia Rojas,Transferencia,10220.80,2026-04-04,23:01:35,Pendiente
